,brief,header,pubtime,savetime
10,尽管加密货币市场进入熊市，整体行业正经历严冬，但是全球最大的加密资产投资公司 DCG 旗下的各家公司却在进行活跃的招聘活动。链闻 ChainNews 观察到，该集团网站的「招聘」页面上，目前为旗下 100 多家被投资企业列出了近 1000 个招聘岗位。其中，Coinbase 正在招聘 124 个岗位，eToro 正在招聘 42 个职位，Ripple 有 43 个职位空缺，Basis 有 22 个职位空缺。链闻之前曾发表深度报道，揭秘了这家加密世界中最有权势的投资大鳄，该公司控股集团总部不足 10 名员工，从购入大量比特币起家，已经投资了一百多家加密货币相关企业，触角触及了加密世界各个角落，并掌握行内最权威话语权的媒体 CoinDesk。,加密资产投资巨头 DCG 旗下公司在行业寒冬中大举招聘,01:23,2018-10-02 18:11:19
11,链闻从 MetaMask 团队获悉，最新版本的 MetaMask 已经可以支持 Ledger 硬件钱包。MetaMask 的最新版本号为 v4.11.1。上个月，MetaMask 团队发布了支持 Trezor 硬件钱包的新版本。俗称「小狐狸」的MetaMask 是一个在线以太坊钱包，可作为 Chrome、Firefox、Opera 和 Brave 浏览器的插件或扩展程序使用。,MetaMask 新版本已经支持 Ledger 硬件钱包,01:18,2018-10-02 18:11:20
12,数字资产技术公司 Blockchain Luxembourg 发布了一份关于稳定币发展现状的研究报告，指出 Tether 目前占全球稳定币每日交易额的 98%，位于绝对主导地位。根据该报告的测算，目前市面上各类稳定币总市值约为 30 亿美元，占了加密货币总体市值的 1.5% 左右，其中 Tether 的市值约占稳定币总市值的 93%。,研究报告：Tether 占全球稳定币每日交易额的 98%，居主导地位,01:17,2018-10-02 18:11:20
13,据 InterStellar 发布的信息，全新的去中心化交易平台 StellarX 已经正式上线。该交易平台可以提供数字资产交易的公开市场，但是却并没有订单簿，也没有自己的交易系统，更像一个构建于 Stellar 之上的客户端。StellarX 目前已经提供法币入口。按照 StellarX 的说法，该平台可以帮助实现包括加密资产、传统债券、商品等各类资产的交易活动， 并且不需要交易费用。StellarX 由 InterStellar 开发。InterStellar 是一家由「Stellar 开发基金会」支持的企业 Lightyear 所收购的 Chain 设立。但 InterStellar 同时又称自己是一家独立商业实体，与「Stellar 开发基金会」没有关联。,Stellar 开发基金会支持的交易平台 StellarX 正式上线，可提供法币入口,00:07,2018-10-02 18:11:20
14,据南方都市报报道，火币大学校长、原工信部信息中心工业经济研究所所长于佳宁在接受采访时表示，区块链项目有机会出现「爆发式创新」、「突变式创新」，但创新创业的难度也是传统互联网项目的很多倍。他说，区块链作为金融科技的下一站势不可挡，这个方向是一个自然的发展结果。,前工信部研究所负责人于佳宁：区块链是金融科技的下一站势不可挡,23:11,2018-10-02 18:11:20
15,Tron 创始人孙宇晨在一个 Youtube 视频中发布了 p2p 文件共享网站 BitTorrent 与 Tron 区块链整合的具体细节。他表示，BitTorrent 将提供 Tron 的代币「TRX」作为激励。根据孙宇晨的介绍，BitTorrent 与 Tron 整合的工作被命名为「Atlas」项目，整合后，BitTorrent 将具有更快的下载速度和向后兼容性，通过消除中间商，使内容创造者能够直接向用户发布内容，最终赋予所有内容创造者及其社区权力。,BitTorrent 发布与 Tron 整合的细节，将提供 TRX 作为激励,21:40,2018-10-02 18:11:20
16,北京科技报旗下的《科技生活》近日宣布接受读者用比特币订阅 2019 年的刊物，成为中国接受比特币订阅的首家媒体。北京科技报相关负责人表示，此举主要目的是以实际行动推进区块链科普。北京科技报宣布《科技生活》的定价是 0.01 比特币（BTC）。,中国首家订阅媒体《科技生活》接受比特币订阅,17:33,2018-10-02 18:11:20
17,波场 TRON 团队公布季度研发计划，首先将优化 solidity 节点性能， 另外在 3.2 版本中会将内存数据库作为默认的主要数据库。在 Q4 大版本更新中将添加 FastSync 功能，对于复杂合约，fullnode 可以只确认结果，不确认合约执行过程。除此外，在物理多中心化层面，团队会采用混合云+ 物理机房的方式来提高节点的多中心化程度。,波场团队公布季度研发计划,17:30,2018-10-02 18:11:20
18,欧盟委员会分管金融服务事务的副主席瓦尔季斯·东布罗夫斯基（Valdis Dombrovskis）称，欧盟目前只占全球虚拟货币市场的 5%。所以，我们目前认为虚拟货币不会影响欧盟的金融稳定，因为虚拟货币的主要市场不在欧盟。但是，我们认为，虚拟货币牵涉投资保护问题。欧盟监管机构已对投资者发出警告，揭示虚拟货币高度投机的性质和其中的风险。虚拟货币没有任何准备金，其价格纯粹是由供给关系控制的。其次，虚拟货币会对反洗钱带来挑战。我们已经着手监控虚拟货币的交易所，防止通过虚拟货币兑现来规避反洗钱法规。我们正在审视现有法规，在年底前会决是制定新的法规还是修改现有法规来监管这些包括虚拟货币在内的虚拟财富。,欧盟委员会副主席：欧盟年底前将决定是否制定新法规监管虚拟货币,16:41,2018-10-02 18:11:20
19,陈伟星今日发微博称：我的投资总裁告诉我，我们在币圈的投资有近 5000 个比特币没法收回，大部分项目财务不公开，也不太清楚项目进展。而所谓「打车链」是我下属公司在研项目 vvshare 的别称，打车是我们计划在链上的第一个实验性产品。迄今为止，我们一没发币，二没募资，原因是我对投资者有洁癖，对国内的欺诈氛围也没有安全感，所以先自己投资开发再说。,陈伟星：打车链是实验性产品团队没有发币没有募资,16:36,2018-10-02 18:11:20
