,brief,header,pubtime,savetime
10,据一份最新的投资者报告称，加密货币投资基金 Pantera Capital 旗下的风险投资基金 Venture Fund II（简称 VFII）从第一季度到第三季度增长了近 60%，而同一时期，比特币下跌了 53%，追踪了 10 个加密货币的被动指数型基金 Bitwise Index 10，同期下跌了 59%。该公司表示，高流通性市场的波动使风险投资成为加密货币投资者的绿洲。报告中还说到，「相较比特币的 11.3 倍增长，在没有坐过山车和愁白了头发的情况下，VFII 3.3 倍的 TVPI 总回报倍数也不可小觑，两者都是相当可观的回报。更不用说，风投降低了基于短期情绪的错误交易的可能性。」对于 ICO 的投资来说，证券交易委员会 SEC 已开始打击符合证券定义的发币行为，Pantera 称其 25% 的 ICO 投资组合可能会受到影响。,Pantera 旗下风投基金 VFII 自第一季度增长近 60%,10:26,2018-12-14 20:03:11
11,基于区块链云计算的项目 Dfinity 在一篇博客文章中宣布推迟发布其旗舰产品「互联网计算机」Internet Computer，目前正在为一个可行性最低产品「制定时间表」。据 Dfinity 的说法，该公司最初计划在 2019 年第一季度发布该产品的「缩减版」，然而开发这样一个版本将延缓推出完整产品的进展。此外，Dfinity 将公告预计在 2019 年第一季度末发布的新软件开发工具包进展。Dfinity 已募集了总计 1.9 亿美元的投资，包括 Polychain Capital、Andreessen Horowitz 和 Multicoin Capital。,Dfinity 推迟发布旗舰产品「互联网计算机」,09:34,2018-12-14 20:03:11
12,网络公司 CERT NZ 称，新西兰一些居民收到了炸弹电子邮件威胁，要求比特币支付，警方正在努力确认这些威胁是否存在，尽管这可能是一种「机会主义骗局」。CERT NZ 表示，新西兰居民收到的电子邮件似乎与美国和加拿大居民近日收到的威胁电子邮件非常相似。,新西兰等多地收到带有炸弹威胁的电子邮件，要求比特币支付,08:10,2018-12-14 20:03:11
13,Binance Labs 将于 2019 年 3 月在德国柏林、阿根廷布宜诺斯艾利斯、尼日利亚拉各斯、新加坡和中国香港推出新的孵化器项目。,Binance Labs 将在五个城市推出新孵化器项目,06:37,2018-12-14 20:03:11
14,根据 LinkedIn 2018 年美国新兴就业报告中公布的数据，区块链开发者「是美国最重要的新兴工作」。通过分析来自 5.9 亿会员和 3000 万家公司的技能和职位空缺，LinkedIn 发现，区块链开发人员在过去 4 年中增长了 33 倍。,LinkedIn：区块链开发人员在过去 4 年增长了 33 倍,05:05,2018-12-14 20:03:11
15,加密对冲基金 Pantera Capital Management 表示，其 ICO 基金投资的区块链和数字货币项目中，约有 25% 可能违反了美国证券法，并可能不得不向投资者退还资金。Pantera CEO Dan Morehead 和联合首席投资官 Joey Pantera 称：「虽然我们认为我们投资组合中绝大多数项目不会受到影响，但我们基金资本中约有 25％ 投资在不适用法规 D 或法规 S 的情况下出售给美国投资者。如果这些项目被认为是证券，SEC 的立场可能会对他们造成不利影响。」,加密对冲基金警告：SEC 的决定可能会导致 ICO 退款,04:03,2018-12-14 20:03:11
16,据普华永道发布新闻，普华永道已与挖矿和区块链软件公司 Bitfury Group 合作，为俄罗斯企业创建区块链加速器。,普华永道与 BitFury 在俄罗斯创建区块链加速器,03:32,2018-12-14 20:03:12
17,美国联邦存款保险公司（FDIC）前主席 Sheila Bair 刊文表示，美国证券交易委员会（SEC）的一个角色是确保投资者资金安全，这涉及制定反操纵政策。但是，SEC 错误地将加密资产单独列为易受操纵和黑客攻击事件影响的资产类别。相反，SEC 应该评估加密交易所交易产品（ETP）提供的安全机制是否满足最低要求。比特币不能免于操纵，这是因为其流动性有限，只有少数人拥有目前供应的大部分比特币。为了增加流动性，市场希望增加机构投资者的涌入，这一过程需要得到 SEC 对加密 ETP 的批准。ETP 的价格昂贵，这意味着只有公司和高净值个人投资者才能使用它，这些群体不像散户投资者那样易于操纵。,FDIC 前主席：SEC 应评估加密 ETP 的安全机制是否满足最低要求,03:00,2018-12-14 20:03:12
18,巴西上市银行 ItaúUnibanco 本月首次在拉丁美洲通过其基于区块链的小型银团贷款平台完成了银团贷款。据报道，1 亿美元概念证明贷款由渣打银行和富国银行提供。虽然该交易为该地区银行测试分类账技术铺平了道路，但其透明度仍存在疑虑。,巴西上市银行完成拉丁美洲首次区块链银团贷款,01:58,2018-12-14 20:03:12
19,在谷歌 2018 年最热门「How to」搜索中，「How to Buy Ripple」（如何购买 XRP）排名第四，「How to Buy Bitcoin」（如何购买 BTC）排名第八。,相比比特币，更多人想通过谷歌知道如何购买 XRP,01:57,2018-12-14 20:03:12
