,brief,header,pubtime,savetime
10,彭博社援引知情人士的消息报道称，美国司法部正在针对 Tether 和 Bitfinex 展开调查，以确定去年年底出现的那波加密货币价格大涨是否在 Tether 和 Bitfinex 的操纵下出现。知情人士称，美国司法部已经展开广泛的刑事调查，因为怀疑比特币价格与 Tether 及 Bitfinex 之间复杂的关系可能用来非法操纵市场。,彭博社：美国司法部就 Tether 和 Bitfinex 是否操纵比特币价格展开刑事调查,01:23,2018-11-21 21:07:05
11,比特大陆宣布在在美国华盛顿州东韦纳奇开设一个比特币矿场，该矿场将配备 8000 多台 Antminer S9 矿机，耗电量达 12 兆瓦，估计挖矿设施总计耗资 2000 万美元。,比特大陆在美国华盛顿州开设矿场，配备 8000 多台 S9 矿机,00:28,2018-11-21 21:07:05
12,加密对冲基金 Amber AI 发表声明，要求交易所 OKEx 就「三项重大异常行为」接受监督，排查市场操纵嫌疑。Amber AI 指出，OKEx 交易所存在三项重大异常行为：1. OKEx 单方面提前交割 BCH 合约，且交割价格极不合理（与现货市场相差 20%），和交易所之前所发公告自相矛盾；2. 11 月 15 日凌晨 OKEx 交易所系统出现限价发单问题，致客户无法正常交易，在交易所 1-2 小时无法正常下单且所有管理团队都知情的情况下，交易所选择采取了无作为的态度，导致用户大规模爆仓并承担了巨额损失；3. OKEx 对借贷 BCH 是否归还 BSV 前后表述不一，多名客户表示曾收到客服电话通知只需归还一种分叉币，而 OKEx 在分叉事件后自主更改规则并删改之前的公告，强行要求所有客户归还两种分叉币。Amber AI 表示，针对这些事实，怀疑 OKEx 「背后可能的市场操纵行为」。此前 OKEx 发表声明表示，OKEx 平台不存在 Amber AI 机构账户，只有个人账户。Amber AI 就此回应称，该机构在 OKEx 存在多个交易账户，包括公司各子公司的机构账户及在主要创始人名下的个人账户，可提供多个账户的交割记录作为证据。,Amber AI 回应 OKEx 声明：OKEx 需对三项重大异常行为接受监督，排查市场操纵嫌疑,19:55,2018-11-21 21:07:05
13,据 Tokenview 数据显示，11 月 20 日 18:14:20，BTC 发生了一笔的大额转账，由 34xp4vRo 开头的钱包地址向 3M219 开头的地址和 352USv 开头的地址于区块（550818）转出了 109234.33 BTC，价值约 5 亿美元。352USv 开头的转入地址目前富豪榜排名第二。,BTC 链上发生 109234.33 BTC 的大额流转，价值约 5 亿美元,18:20,2018-11-21 21:07:05
14,据第三方大数据评级机构 RatingToken 监测数据显示，ECT （Ethereum Capital Token）合约 40 小时之前开始交易，目前总交易笔数超过 659 笔，合约总流入超过 1968 ETH，总参与地址 165 个，单一地址参与最多为 142.4 ETH，合约余额为 1940 ETH。ECT 官网宣称 ECT 是一个展示加密货币市场流动机制的加密货币游戏，但本质上 ECT 是 POWH3D 的又一变种。ECT 的推荐机制和退出机制更加精细复杂：其推荐机制分为 5 层，而且每一层的推荐费用又和推荐地址投入 ECT 合约的 ETH 相关联，最少需要投入 0.25 ETH 才能获得推荐资格，最多投入 30 ETH 将获得最大推荐费用。退出机制的设计上，会根据卖出 ECT 的时间而收取不同的手续费，前 6 天收取 30%，以后每天递减 1%，直到 6% 停止递减。RatingToken 团队认为，POWH3D 的变种会以各种不同术语来包装，但是本质上都是具有极高风险的诈骗行为，只有开发团队是确定会获益的。,RatingToken：吸金近 2000 ETH 的 ECT 合约存在极高风险,17:52,2018-11-21 21:07:06
15,据 Tokenview 数据显示，截止 11 月 20 日 17:30，近 6 小时内发生 14 笔超过 1000 BTC 的大额转帐共 20660 BTC。其中有两笔是从 Bitfinex 交易所流出，共 2814 BTC。其中最大一笔是 14:22:26，由19Kgtky开头的地址向 14b8V3A 开头的地址和 3BMEX4 开头的地址于区块（550777）转出 2815.2 BTC。,近 6 小时内发生 14 笔 BTC 大额转账共 20660 BTC，价值约 1 亿美元,17:47,2018-11-21 21:07:06
16,据中国人民银行，中国人民银行行长易纲会见了来访的国际清算银行总经理奥古斯汀·卡斯滕斯，双方就全球经济金融形势、新兴市场经济体面临的挑战、央行数字货币、深化人民银行与国际清算银行合作等议题交换了意见。,央行行长易纲会见国际清算银行总经理，双方就央行数字货币等交换意见,17:05,2018-11-21 21:07:06
17,据 searchain.io 数据显示，今日 16:07:09，Tether 钱包地址（1NTMakcgVwQp 开头）向 Bitfinex 钱包地址（1KYiKJEf 开头）一次性转入 5000 万枚 USDT。,Tether 向 Bitfinex 转入 5000 万枚 USDT,16:10,2018-11-21 21:07:06
18,南京集成电路设计产业创新中心项目、制造业创新中心项目、软件合作项目和平台建设合作项目完成签约。同时，江北新区软件园还与 9 个重点项目进行签约、为 7 家企业颁发了营业执照、对 4 家重点落户企业进行揭牌，各项目涉及投资额共计 100 亿元。随着台积电南京厂的量产、紫光南京存储器项目的开工，南京集成电路产业已展现出巨大的生命力，如今再迎比特大陆、松果电子等 9 大项目，南京离「芯片之城」再近一步。,比特大陆等 9 大项目落户南京，各项目涉及投资额共计 100 亿元,14:15,2018-11-21 21:07:06
19,三星支持的区块链创业公司 Aergo 与韩国区块链基础设施提供商 Blocko 合作，获得 3000 万美元的风险投资，用于技术开发。此次投资机构包括红杉资本、GBIC、Neo Global Capital、Dekrypt Capital、FBG Capital、Arrington XRP Capital、JRR Crypto、Rockaway Capital、Block Crafters Capital 等。Aergo 旨在打造企业级区块链操作平台，并在 2018 年 6 月的 B 轮融资中筹集了 890 万美元。,区块链开源平台 Aergo 获 3000 万美元融资,13:55,2018-11-21 21:07:06
