,brief,header,pubtime,savetime
11,据 coindesk 消息，香港地区正寻求通过特殊的移民政策吸引包括区块链在内的创新技术人才。香港地区近日公布了一份人才名单，涵盖了包括区块链在内的 11 个专业，当这些领域的专家申请该城市的优质移民入境计划时将获得奖励分数。,香港公布移民计划人才名单，专业包含区块链行业,12:26,2018-08-29 19:30:43
12,仅有两年历史的区块链新闻市场 Civil 与拥有 172 年历史的美联社达成合作联盟，利用其技术帮助后者保护其内容不被剽窃。Civil 将利用区块链技术的授权机制，帮助美联社追踪其内容去向及是否遭到非法剽窃。作为交换，美联社将授权 Civil 网络编辑部使用其内容。Civil 期待其在线新闻市场全线运营后，生态中的所有在线编辑部都能得到美联社的新闻授权。Civil 稍早得到区块链风投机构 ConsenSys 500 万美元投资。,区块链新闻市场 Civil 与美联社达成合作联盟,11:05,2018-08-29 19:30:43
13,硅谷区块链安全公司 AnChain.ai 宣布与数据可视化公司 Graphistry 达成战略合作，双方将发挥各自在人工智能、区块链安全、数据挖掘、数据可视化等领域的专长，最大限度的保障 DApp 开发者、交易所及区块链生态的安全与透明。本月初，AnChain.ai 曾通过态势感知，发现了隐藏在以太坊游戏 Fomo3D 和 Last Winner 背后的黑客团伙「BAPT-F3D」和「BAPT-LW20」，该黑客团伙通过智能合约漏洞，发动攻击，仅仅 4 天就获利 5194 ETH，约合人民币 1200 万元。AnChain.ai 通过与 Graphistry 合作，可视化地还原了黑客攻击的全过程，证实了区块链高级持续性攻击（即 BAPT，由 AnChain.ai 发现并命名）的存在。,区块链安全公司 AnChain.ai 与数据可视化公司 Graphistry 达成战略合作,11:02,2018-08-29 19:30:43
14,美国圣路易斯联储近期再度发布一份研究报告，验证比特币作为货币的合法性，即使是作为促成私下交易的工具。这份报告出自经济学家 Charles Kahn 手笔，由圣路易斯联储发布。Kahn 在报告中坚称，私下支付在任何货币系统中扮演着重要的、合法的角色，尽管受很多非法交易的青睐。,圣路易斯联储发布经济学家研究报告：比特币是合法支付工具,10:33,2018-08-29 19:30:44
15,Celer 和 Dfinity 达成战略合作，成功把 cChannel 移植到 Dfinity 网络。Celer Network 是一个互联网规模、无信任、保护隐私的平台，每个人都可以快速构建、运营和使用高度可扩展的分布式应用。它不是一个独立的区块链，而是在现有和未来区块链之上运行的通用网络系统。Dfinity 是主打区块链 3.0 概念，旨在融入更广泛的商业应用场景中。,Celer 和 Dfinity 达成战略合作,10:18,2018-08-29 19:30:44
16,DApp 开发平台 Menlo One 宣布采用 Civic 区块链身份认证技术。Menlo One 将采用 Civic 具有业内领先地位的安全认证平台 SIP，为开发者打造新一代 DApp 保驾护航，Civic 强大的身份认证工具将会嵌入整合。Civic 是基于区块链和生物识别的多因素身份认证系统，可在移动端无需用户名、密码的情况下进行准确安全的用户身份识别。,Menlo One 宣布采用 Civic 区块链身份认证技术,10:09,2018-08-29 19:30:44
17,Filecoin 宣布主网将于 2019 年第二或第三季度发布。Filecoin 是基于 IPFS 给数据存储贡献者与上传者的交易市场，该项目通过官方博客表示，在今年第一和第二季度的开发中，Filecoin 取得了关键进展。项目方表示，乐观情况下，Filecoin 主网将于 2019 年第二或第三季度发布，测试网络有望在今年年底或明年年初发布。,Filecoin 宣布主网将于 2019 年第二或第三季度发布,08:05,2018-08-29 19:30:44
18,拥有百年历史的伦敦保险交易场劳合社 Lloyd's of London 正在悄然为加密货币的失窃提供保险。周二数字货币托管公司 Kingdom Trust 宣布，目前已将加密货币失窃和因自然灾害导致的损失纳入其保险范围，而承保人正是劳合社。,伦敦劳合社悄然进入加密货币保险市场,06:28,2018-08-29 19:30:44
19,据 CCN 报道，由美国、加拿大、波多黎各、美属维尔京群岛和墨西哥的证券监管机构组成的北美证券管理协会 NASAA 周二在一份新闻稿中宣布，该组织已对北美 ICO 和其他与加密相关的投资产品进行了 200 多项积极的调查，过去几个月进行了 47 项不同的执法行动。迄今为止发现的违规行为包括证券欺诈，以及创业公司在向投资者提供产品前未能完成注册。,北美证券管理协会已对 200 多项 ICO 及加密投资进行调查,06:27,2018-08-29 19:30:44
20,据 coindesk 报道，Morgan Creek Digital 和加密货币指数提供商 Bitwise 正在合作推出一项新的指数基金，名为数字资产指数基金，为被认可的投资者和机构提供按市值加权的市值前 10 大数字资产，Bitwise 将管理该基金。根据其官方网站，该指数基金主要包含比特币、以太坊、比特币现金和 EOS 等，但回避了经过有争议的预挖过程创造出的加密货币，如 XRP 和 XLM。,Morgan Creek 为机构投资者推出加密货币指数基金,06:27,2018-08-29 19:30:45
21,据 Dailyhodl 报道，社交媒体巨头 Facebook 正在领英和其官网上发布招聘通知，招募一位区块链公共政策经理，该职位将负责领导全球公共政策团队的政策制定。理想的候选人应拥有区块链、数据保护、数字身份、数字货币和相关政策问题的专业知识，以及从事技术政策问题的经验，将与一个致力于区块链计划的跨职能团队密切合作。,Facebook 正招聘区块链公共政策经理,06:26,2018-08-29 19:30:45
22,据中新网消息，第四届互联网安全领袖峰会上发布的《2018 年全球网络安全十大议题》认为，在金融领域，安全是重中之重，但各类安全事件频发，比如以太坊智能合约存在巨大漏洞，超 2 亿美元被锁死；日本最大的加密货币交易所之一 CoinCheck 遭遇黑客攻击，被盗 5.26 亿 NEM 币等。基于此，各国亟待加强对数字货币的监管力度，数字金融领域的安全任重而道远。,2018 年全球网络安全十大议题发布：数字金融领域安全任重道远,06:24,2018-08-29 19:30:45
23,"据 thenextweb 消息，委内瑞拉总统马杜罗已下令委内瑞拉每个银行必须采纳石油币，并且与新货币主权玻利瓦尔完全互换。公共和私人银行都必须在所有的财务报告中使用加密货币，希望藉此让国家摆脱金融动荡，而上个月，该国经历了有史以来最高的通货膨胀率，商品和服务价格至少上涨了 82,766%。但有猜测称，马杜罗只是通过石油币绕过国际制裁，利用加密货币不够监管的特性来卖油。",委内瑞拉总统强制银行使用石油币,06:24,2018-08-29 19:30:45
24,据福布斯报道，比特大陆联合创始人詹克团一直保持低调，但据已泄露的 pre-IPO 投资者信息，他拥有比特大陆 36.58% 的股份，而吴忌寒占 20.5%，预计詹克团的净资产约为 40 亿美元，吴忌寒的净资产约 23 亿美元。詹克团 2004 年从中科院微电子研究所获得工程硕士学位，与吴忌寒在 2010 年相识，三年后两人共同创立比特大陆，詹克团主要提供了芯片设计方面的专业知识。,詹克团持比特大陆股份达 36.58%，超过吴忌寒,06:23,2018-08-29 19:30:46
25,据 CCN 报道，美国圣路易斯联邦储备银行发布了一份研究论文，证实了比特币作为一种货币的合法性。该报告由经济学家 Charles Kahn 撰写，文中称，除了对非法交易存在吸引力，私人支付在任何货币体系中都具有重要的合法功能，即「防止交易对手或支付系统提供商本身的渎职或疏忽」。他还着重指出，「比特币的一个很酷的功能是它允许在互联网上进行交易，同时不至于将个人隐私暴露给比特币系统。」,美国圣路易斯联储发表论文，证实比特币作为货币的合法性,06:23,2018-08-29 19:30:46
26,8 月 28 日深圳互联网金融协会发布《关于防范以「区块链」、「虚拟货币」名义进行非法集资的风险提示》，该通知称，近期，一些不法分子打着金融创新、区块链的旗号，通过发行所谓虚拟货币等方式吸收资金，侵害公众合法权益。此类活动并非真正基于区块链技术，而是炒作区块链概念行非法集资、传销、诈骗之实。通知称「虚拟货币」不是法定货币，无法承担价值尺度、支付工具和储藏手段的货币功能。,深圳互金协会：一些虚拟币名为金融创新，实为非法集资,06:22,2018-08-29 19:30:46
27,8 月 28 日消息，华住集团在其官方微博发布声明，称无论网络上传播、兜售的「相关个人信息」是否属实、是否来源于华住集团，请相关行为人立即停止传播、兜售个人信息的违法犯罪行为并向公安机关投案自首。此前，威胁猎人监测到暗网上出现了华住旗下多个连锁酒店开房信息数据的交易行为，涉及 1.3 亿条入住登记身份信息。数据标价 8 个比特币或 520 枚门罗币。,华住回应客户信息被标价 8 个比特币兜售一事,06:22,2018-08-29 19:30:46
28,ALLIVE 创始人刘琦开接受《福布斯》专访，表示区块链将在医疗健康领域大有作为，引发海外社群热议。ALLIVE 通过 Olife、Olivia、Oleaf 三个模块保护患者隐私和个人数据，建立可追溯的、不可篡改的患者医疗记录，减少药品假冒伪劣和被盗窃的风险，并由人工智能医生进行个性化健康管理，进而满足其在医疗健康方面的全流程需求。,大健康智能区块链网络 ALLIVE 创始人刘琦开接受《福布斯》专访,08月28日 17:54,2018-08-29 19:30:47
29,8 月 28 日消息，中国互联网金融举报信息平台网页显示，该平台已在「举报范围」内列入「代币发行融资」。具体包括：1.从事法定货币与代币、「虚拟货币」相互之间的兑换业务；2.买卖或作为中央对手方买卖代币或「虚拟货币」；3.为代币或「虚拟货币」提供定价、信息中介等服务；4.直接或间接为代币发行融资和「虚拟货币」提供账户开立、登记、交易、清算、结算等产品或服务；5.承保与代币和「虚拟货币」相关的保险业务或将代币和「虚拟货币」纳入保险责任范围；6.其他使用「币」的名称开展的非法金融活动。,中国互联网金融举报信息平台将「代币融资发行」纳入举报范围,08月28日 15:10,2018-08-29 19:30:47
