,brief,header,pubtime,savetime
10,华尔街日报发表报道称，过去两年中，大约有 8860 万美元与犯罪活动相关的资金通过加密资产交易所完成洗钱过程。该报道称，总共有 46 家加密资产交易所涉及这些洗钱行为。华尔街日报尤其关注了通过 ShapeShift 的洗钱行为，称过去两年间，通过 ShapeShift 完成洗钱的资金大约有 900 万美元。ShapeShift CEO Erik Voorhees 驳斥了华尔街日报的报道，认为该金额仅占 ShapeShift 过去两年总交易金额的 0.2%，这个比例远小于通过银行体系洗钱的活动。,华尔街日报：过去两年约 8860 万美元洗钱活动通过交易所完成,06:04,2018-10-03 20:43:55
11,EOS 创始人 Dan Larimer 发推攻击了比特币和以太坊采用哈希算力投票改变规格的做法。他称：「当采用了哈希算力投票来改变规则的时候，中本聪那种去信任的政治自由货币的理念就不存于世了。真正的政治自由制度应该具有不变的规则。 但是比特币和以太坊现在却是可变协议，他们比 EOS 更容易与中国人勾结起来。」,EOS 创始人 Dan Larimer 发推称比特币和以太坊更容易被操控,00:21,2018-10-03 20:43:55
12,加密资产交易所 BitMEX 发布了一份研究报告，驳斥了认为通过以太坊 ICO 融资的区块链项目面临手头以太币贬值带来的抛售压力的说法。该报告追踪了 222 个通过以太坊融资的项目，它们通过 ICO 共融得价值 55 亿美元的以太币，但是 BitMEX 发现，这些项目基本上已经出清了同等价值的以太币，目前仅持有 380 万个以太币，仅为初始融资的 25% 左右。BitMEX 通过计算和研究认为，尽管目前以太币价格在 230 美元左右，但是那些现在手头还持有以太币的项目账面并不亏损，甚至还有账面盈利，所以不存在抛售压力。,BitMEX 研究认为以太币价格下跌并不伤及 ICO 融资项目,23:13,2018-10-03 20:43:55
13,据日本时报消息，知情人士透露，几家日本加密资产交易所组建的自律组织「日本虚拟货币交易所协会」计划设定一个上限，限制交易所用在线方式管理顾客数字货币资产的比例，从而减少加密货币被盗风险。消息人士透露，该限定比例有可能为总资产的 10%-20% 左右。通常而言，加密货币交易所应该通过离线的方式管理用户的大部分数字资产，以降低风险。但是最近 Tech Bureau 旗下加密货币交易所 Zaif 被盗事件反映出，该公司有可能把很大比例的顾客资产转至线上管理，结构导致了损失。,日本加密资产交易所自律组织计划限制交易所用在线方式管理顾客资产的比例，减少被盗风险,22:58,2018-10-03 20:43:55
14,总部位于伦敦的企业区块链技术公司 Gospel 完成 500 万英镑的 A 轮融资，投资方为 IA Ventures 和 Salesforce 风投。这是著名软件公司 Salesforce 旗下的风投部门首次出手投资区块链项目。Gospel 向大型企业提供区块链平台，帮助这些企业实现数据的安全管控。该公司创始人为 Ian Smith，他之前曾创立数据分析公司 Butterfly Software，后被 IBM 收购。Gospel 今年初获得了欧洲天使投资机构 LocalGlobe 领投的种子轮投资，当时获得 140 万美元融资。,Salesforce 风投首次出手区块链项目，投资企业区块链技术公司 Gospel,02:08,2018-10-03 20:43:55
15,EOS 涂鸦游戏 Pixel Master 火爆之后，该游戏的高仿品已经出现。链闻 ChainNews 观察到，一款名为「PixelFun」游戏已经进入 EOS 最活跃 DApp 排行榜的前十位，截止发稿时，位列第七。该游戏开发团队匿名，游戏界面、机制、收益分配方案和 Pixel Master 一模一样，只是游戏激活门槛设置为 20000 个像素，远低于 Pixel Master 。,模仿 Pixel Master 的新像素游戏 PixelFun 出现，已经进入最活跃 EOS 应用前十位,01:43,2018-10-03 20:43:55
16,尽管加密货币市场进入熊市，整体行业正经历严冬，但是全球最大的加密资产投资公司 DCG 旗下的各家公司却在进行活跃的招聘活动。链闻 ChainNews 观察到，该集团网站的「招聘」页面上，目前为旗下 100 多家被投资企业列出了近 1000 个招聘岗位。其中，Coinbase 正在招聘 124 个岗位，eToro 正在招聘 42 个职位，Ripple 有 43 个职位空缺，Basis 有 22 个职位空缺。链闻之前曾发表深度报道，揭秘了这家加密世界中最有权势的投资大鳄，该公司控股集团总部不足 10 名员工，从购入大量比特币起家，已经投资了一百多家加密货币相关企业，触角触及了加密世界各个角落，并掌握行内最权威话语权的媒体 CoinDesk。,加密资产投资巨头 DCG 旗下公司在行业寒冬中大举招聘,01:23,2018-10-03 20:43:55
17,链闻从 MetaMask 团队获悉，最新版本的 MetaMask 已经可以支持 Ledger 硬件钱包。MetaMask 的最新版本号为 v4.11.1。上个月，MetaMask 团队发布了支持 Trezor 硬件钱包的新版本。俗称「小狐狸」的MetaMask 是一个在线以太坊钱包，可作为 Chrome、Firefox、Opera 和 Brave 浏览器的插件或扩展程序使用。,MetaMask 新版本已经支持 Ledger 硬件钱包,01:18,2018-10-03 20:43:55
18,数字资产技术公司 Blockchain Luxembourg 发布了一份关于稳定币发展现状的研究报告，指出 Tether 目前占全球稳定币每日交易额的 98%，位于绝对主导地位。根据该报告的测算，目前市面上各类稳定币总市值约为 30 亿美元，占了加密货币总体市值的 1.5% 左右，其中 Tether 的市值约占稳定币总市值的 93%。,研究报告：Tether 占全球稳定币每日交易额的 98%，居主导地位,01:17,2018-10-03 20:43:55
19,据 InterStellar 发布的信息，全新的去中心化交易平台 StellarX 已经正式上线。该交易平台可以提供数字资产交易的公开市场，但是却并没有订单簿，也没有自己的交易系统，更像一个构建于 Stellar 之上的客户端。StellarX 目前已经提供法币入口。按照 StellarX 的说法，该平台可以帮助实现包括加密资产、传统债券、商品等各类资产的交易活动， 并且不需要交易费用。StellarX 由 InterStellar 开发。InterStellar 是一家由「Stellar 开发基金会」支持的企业 Lightyear 所收购的 Chain 设立。但 InterStellar 同时又称自己是一家独立商业实体，与「Stellar 开发基金会」没有关联。,Stellar 开发基金会支持的交易平台 StellarX 正式上线，可提供法币入口,00:07,2018-10-03 20:43:55
