,brief,header,pubtime,savetime
10,据 Tokenview 数据显示，截止 11 月 30 日 15:30，近 4 小时内共发生 10 笔超过 10000 ETH 的大额转帐 92.6 万枚 ETH，价值约 1.08 亿美元。分析发现 3 小时前的四笔大额交易是由同一个钱包地址分四次于不同的区块转入另一个于 2018 年 11 月 23 日 18:20:48 建立的的钱包地址，转出地址目前余额为 220710.88 ETH，富豪榜排名 59，其可能为交易所大额流出，同时有两笔交易时币安交易所钱包地址的大额流出，表明新的主力资金可能入场，对 ETH 后期行情走势形成一定利好。,Tokenview：近 4 小时内共发生 10 笔 ETH 大额转账约 92.6 万枚 ETH，价值约 1.08 亿美元,15:59,2018-12-01 20:18:35
11,在区块链技术潮的引导下，游戏逐渐开始在区块链上创造价值。目前区块链在游戏领域的开发围绕在游戏、基础链和服务商三个方面，并向游戏产业链的其他领域蔓延。在 12 月 16 日即将召开的全球区块链开发者大会 GBDC 上，DgameFund 合伙人余学军将发表相关主题演讲《3-5 年区块链游戏将带来百万亿的数字货币市值》，深谈区块链游戏的发展潜力。,全球区块链开发者大会 GBDC 即将召开，将探讨区块链游戏发展前景,15:53,2018-12-01 20:18:35
12,比特大陆推出「比特大陆数字货币指数（Bitmain Crypto Index）」。首期包括 17 个单个数字货币指数及一个前十大市值的大盘综合指数，覆盖超过 95% 数字货币市场市值，涵盖货币类，去中心化平台类和匿名数字资产类等多种标的。,比特大陆推出「比特大陆数字货币指数」,14:52,2018-12-01 20:18:35
13,清华经管数字金融资产研究中心主任罗玫撰写论文称，从定性上，「虚拟货币」属于会计要素中的资产，但属于资产中的哪一个具体科目、应该如何计量，要依会计主体和其拥有「虚拟货币」的目的来确定。以持有为目的的「虚拟货币」，大部分并不符合现金、现金等价物或金融资产等定义，现行会计实践往往记入无形资产，并以取得「虚拟货币」时的市场价格确认初始成本。以销售为目的的「虚拟货币」，应该按公允价值计量记为存货。以投资为目的的「虚拟货币」，基金应该将募集来的「虚拟货币」按照无形资产科目进行计量。,清华教授罗玫：「虚拟货币」属于何种资产应依拥有目的确定,13:23,2018-12-01 20:18:35
14,《证券日报》发文称，最近 4 年，和比特币相关的案件数量增加了 11 倍之多，而且距离 2018 年结束还有 1 个月，这一数字可能还将增加。当前，各地法院对虚拟货币案件大致有三种观点：一是认为投资和交易虚拟货币行为在我国不受法律保护，后果需自己承担；二是虚拟货币是有价资产，法律会对受害人资产予以保护；三是对虚拟货币进行的定价和计价行为无效，即使将定价写入合同也不具备法律效力，无法得到法律保护。,各地法院对虚拟货币案件大致持有三种观点,12:16,2018-12-01 20:18:35
15,近期 Facebook 上出现一个新的数字货币骗局，该骗局以赞助广告的形式从用户那里窃取敏感数据，这则广告是由立陶宛音乐家 Jonatanas Kazlauskas 在 CNBC 上发布的一篇假新闻，点击这则广告，用户会被重定向到 CNBC 的一个虚假页面，上面有一篇文章，内容是「新加坡史无前例地宣布，他们将正式采用某种加密货币作为新加坡的官方货币」。目前还不清楚这些艺人是否参与了这场骗局，也不清楚他的账户是否遭到了黑客攻击。11 月 22 日 ORCA 联盟首次在 Medium 上发布骗局警告。,骗子利用 Facebook 赞助广告诱骗用户投资虚假数字货币,11:31,2018-12-01 20:18:35
16,12 月 1 日（明天），区块链安全公司 PeckShield 将受邀参加由链金术主办的 DApp 生态发展高峰论坛。此前，网上有声音称保守估计整个 EOS 主网有超过 10 万个羊毛党账号，会上 PeckShield 将披露一组关于 EOS 生态用户真相的数据，这一论断将落实锤。数据显示除了高占比的群控账户（羊毛党）之外，还有一部分超高占比的沉默账号（未参与任何交易），真实 EOS 账户仅占整体用户量的四成左右。不过，PeckShield 安全人员表示，去除假量数据能还原一个真实的行业生态，并不能说明行业发展堪忧。事实上，主网上线仅 3 个月，EOS 的 DAU 就超过了 ETH，发展潜力不容小觑。,PeckShield：去除假量数据，还原一个真实的 EOS 生态,10:44,2018-12-01 20:18:35
17,据 Tokenview 数据显示，BTC 近 24 小时内链上交易数为 260923 笔，同比 24 小时前上升 5.69 %；昨日 BTC 活跃地址数为 604184 个，较前日上升 3.94%，较近 7 日 BTC 日均活跃地址数上升 1.4%；昨日 BTC 新增地址数为 306846 个，较前日上升 2.37%，较近 7 日 BTC 日均新增地址数上升 5.84%。分析师认为，在链上活跃度指标方面，其活跃地址数和新增地址数都较前日小幅上升，说明 BTC 内部市场活跃度有所上升，其资金流动性和人气热度回暖，中后期量能逐渐充足，但是市场整体观望态度较强；在技术层面，Tokenview AI 预测目前行情趋势短期看跌，最新支撑位: 4191.92 USDT 和压力位: 4281.14 USDT，同时鉴于目前整体盘面短期内震荡空间依然较大，请投资者注意风险，以上分析仅作为参考。,Tokenview：BTC 虽市场活跃度上升，但缺乏主力资金的入场,10:40,2018-12-01 20:18:35
18,零售业区块链初创公司 OSA DC 进行的一项研究显示，全球零售行业正陷入困境，但是区块链技术的应用或是让零售商重新获得增长的机会。过去几年内，全球最少已经有超过 57 家著名零售商申请破产保护，包括 KIKO、Toys R Us、Hhgregg、Brookstone 和 Gymboree 等大众耳熟能详的品牌，相比之下，一些勇敢拥抱新技术的零售商却找到增长机会，例如，德国零售商麦德龙与 OSA DC 合作开发了基于 AI 的解决方案，成功将销售额提高 5.4％，连续多个季度实现收入增长。麦德龙管理委员会主席 Olaf Koch 表示，我们在销售中占 80％ 的批发业务表现出持续性的增长。,数据显示区块链技术可有效提高零售商业绩，已在麦德龙显示效果,10:00,2018-12-01 20:18:36
19,TokenInsight 数据显示，反映区块链行业整体表现的 TI 指数北京时间 11 月 30 日 8 时报 390.78 点，较昨日同期下跌 2.59 点，跌幅 0.66%。TokenInsight 密切关注的 28 个细分行业中，24小 时内涨幅最高的为信息技术服务平台行业，涨幅 3.76%；24 小时内跌幅最高的为通用平台行业，跌幅 3.42%。BTC 人气热度连续四日维持活跃线上方，全网转账数较昨日下降 9.48% 至 24.4 万；前 100 地址 BTC 集中度近 3 日企稳于 18.9% 水平。BCtrend 分析师 Jeffrey 认为，链上基本面短时延续小幅萎缩之势，价格或将依然盘整于 7 日线附近。,TokenInsight：TI 指数表现平稳，BTC 基本面短时小幅萎缩,08:59,2018-12-01 20:18:36
